uid	username	year	nodes	nodes_created	cur nodes	blankcount	count	v1count
234874	-raul	2012-01-01	0	0	0	0	1	0
1923056	00050	2015-01-01	112	109	111	0	112	109
1415405	0055	2014-10-01	12	12	11	0	12	12
1808965	0426yuki	2013-11-01	7	7	7	0	8	7
2396660	1031kouichi	2014-10-01	40	40	39	0	40	40
2023934	10deers	2014-04-01	1	1	0	0	2	1
683233	1212602	2012-05-01	32	29	13	0	33	29
384433	14＠	2010-12-01	5	5	3	0	5	5
1824022	1burg	2013-11-01	5	6	2	0	6	6
1965716	1stone	2014-03-01	49	41	39	0	50	41
1202526	2001F	2013-01-01	6	6	4	0	6	6
1574180	220200	2013-06-01	1482	1142	1207	0	1483	1142
1574180	220200	2013-07-01	878	667	817	0	879	667
2341158	275kV	2014-09-01	17	16	16	0	18	16
623989	306maxi	2012-03-01	4	4	3	0	4	4
1000189	328	2012-10-01	17	8	7	0	18	8
1000189	328	2012-11-01	2	2	0	0	2	2
1307573	330	2013-03-01	9	7	7	0	9	7
559024	358BM	2011-11-01	1	0	0	0	1	0
1796844	407	2013-11-01	22	21	17	0	22	21
42429	42429	2011-11-01	3634	3521	3211	0	3634	3521
42429	42429	2011-12-01	226	218	170	0	227	218
42429	42429	2012-01-01	4286	4154	3790	0	4287	4154
42429	42429	2012-02-01	1762	1716	1153	0	1763	1716
42429	42429	2012-03-01	3231	2953	2454	0	3232	2953
42429	42429	2012-05-01	496	446	358	0	496	446
42429	42429	2012-06-01	2064	1788	1680	0	2064	1788
42429	42429	2012-07-01	2653	2522	2055	0	2611	2479
42429	42429	2012-08-01	30	29	17	0	73	72
42429	42429	2012-09-01	8	8	8	0	9	8
42429	42429	2012-11-01	2797	2321	2069	0	2798	2321
42429	42429	2012-12-01	2265	968	2012	0	2266	968
42429	42429	2013-01-01	1146	851	1031	0	1147	851
42429	42429	2013-02-01	13	9	12	0	13	9
42429	42429	2013-03-01	566	456	549	0	566	456
42429	42429	2013-10-01	6	5	5	0	6	5
42429	42429	2013-11-01	290	118	276	0	290	118
42429	42429	2014-01-01	9	3	8	0	9	3
42429	42429	2014-06-01	344	251	342	0	344	251
42429	42429	2014-10-01	275	36	273	0	276	36
42429	42429	2014-12-01	754	293	733	0	754	293
519222	428design	2011-09-01	0	1	0	0	1	1
1110236	4gesko38	2012-12-01	0	1	0	0	1	1
701739	5963	2012-06-01	8087	3904	5940	0	7575	3648
701739	5963	2012-07-01	13295	8308	11546	0	13809	8564
701739	5963	2012-08-01	10932	5032	8711	0	10932	5032
